year,month,day,hour,minute,second,microsecond,latitude,longitude,magnitude,depth
2004,4,8,4,57,50,480000,-36.256,-97.827,6.4,10.0
2004,4,8,6,14,30,840000,-30.661,-176.335,4.8,10.0
2004,4,8,10,9,54,150000,-33.611,-178.745,4.8,10.0
2004,4,8,10,22,57,710000,-55.677,-27.874,5.5,35.0
2004,4,10,1,32,37,910000,-25.446,-175.744,4.9,10.0
2004,4,10,4,54,4,130000,-24.469,-176.011,5.5,10.0
2004,4,10,6,50,58,60000,-24.388,-176.11,4.8,10.0
2004,4,10,11,33,48,670000,-3.098,129.071,4.9,39.8
2004,4,10,15,57,1,550000,13.107,93.218,5.1,33.6
2004,4,10,16,6,47,960000,-24.672,-176.173,5.7,15.0
2004,4,10,16,31,5,620000,-24.289,-176.079,4.8,10.0
2004,4,10,17,30,51,250000,-24.439,-176.118,5.0,10.0
2004,4,10,18,36,24,810000,-32.434,-178.287,5.0,10.0
2004,4,10,21,28,23,40000,-24.367,-176.054,5.0,10.0
2004,4,10,22,3,43,950000,-24.419,-176.126,4.9,10.0
2004,4,11,7,37,29,850000,-3.729,140.081,6.2,20.0
2004,4,13,3,51,58,850000,-22.485,169.716,5.5,10.0
2004,4,14,8,10,9,30000,-60.712,153.578,5.7,10.0
2004,4,14,14,2,5,930000,-33.081,-179.093,4.9,10.0
2004,4,14,14,31,26,270000,-32.585,-178.124,4.8,10.0
2004,4,14,23,7,39,940000,71.067,-7.747,6.0,12.2
2004,4,15,6,48,44,980000,-10.474,161.272,4.9,37.0
2004,4,15,17,16,56,580000,-36.429,-97.253,4.8,10.0
2004,4,15,19,6,31,110000,-1.018,-78.394,5.0,10.0
2004,4,15,20,6,55,300000,-19.374,169.631,6.3,10.0
2004,4,15,20,20,14,810000,-19.371,169.549,5.7,10.0
2004,4,15,20,35,29,350000,-34.926,-179.064,5.0,35.0
2004,4,15,21,20,37,830000,8.86,94.0,5.3,10.0
2004,4,15,21,22,49,20000,9.014,93.938,4.8,10.0
2004,4,15,21,38,38,490000,9.131,93.914,4.8,10.0
2004,4,15,21,39,19,240000,-30.138,-67.43,5.4,29.0
2004,4,15,22,34,10,170000,-19.314,169.527,5.1,10.0
2004,4,15,23,2,10,40000,8.837,93.919,5.0,10.0
2004,4,15,23,32,19,80000,8.85,93.976,4.8,10.0
2004,4,16,2,6,13,740000,8.904,94.022,5.6,29.2
2004,4,16,8,27,29,340000,-10.764,164.183,5.7,10.6
2004,4,16,10,24,39,180000,-21.933,170.264,5.4,10.0
2004,4,16,11,29,50,640000,9.039,93.908,4.8,23.8
2004,4,16,16,58,36,940000,-24.522,-175.879,6.0,10.0
2004,4,17,4,24,53,710000,-24.686,-175.954,5.4,33.6
2004,4,17,4,35,7,860000,-24.66,-175.909,5.1,10.0
2004,4,17,4,48,36,320000,-24.343,-175.939,4.8,10.0
2004,4,17,5,39,19,140000,-26.817,-177.404,5.4,20.0
2004,4,17,13,33,44,660000,-30.107,-176.704,4.8,38.6
2004,4,17,14,39,55,30000,-24.225,-176.015,5.0,10.0
2004,4,17,19,21,47,200000,-47.601,100.185,5.4,10.0
2004,4,18,3,40,56,290000,-24.633,-175.992,5.0,10.0
2004,4,19,6,25,21,910000,3.669,126.749,4.8,10.0
2004,4,19,8,14,11,420000,3.614,-32.234,5.6,10.0
2004,4,20,0,52,49,180000,3.092,65.227,4.8,10.0
2004,4,20,4,19,48,90000,-8.857,127.469,4.8,25.0
2004,4,20,6,30,24,840000,-30.411,-177.7,5.0,39.7
2004,4,20,21,41,32,710000,32.959,-39.293,5.4,10.0
2004,4,21,1,20,42,720000,32.935,-39.283,5.1,10.0
2004,4,21,3,10,41,670000,31.619,131.601,4.8,32.1
2004,4,21,3,20,54,190000,31.614,131.482,5.2,32.6
2004,4,21,11,4,52,360000,-21.184,-174.386,4.8,10.0
2004,4,21,17,51,9,320000,-4.216,98.725,4.8,17.4
2004,4,22,3,5,40,330000,-17.687,167.76,5.4,25.7
2004,4,22,3,11,37,440000,-17.626,167.915,5.2,10.0
2004,4,22,3,17,29,160000,-17.586,168.0,4.8,10.0
2004,4,22,3,30,56,320000,-17.637,167.883,4.8,10.0
2004,4,22,9,49,23,290000,-17.594,167.886,5.3,10.0
2004,4,22,10,2,16,370000,33.998,89.218,5.2,12.7
2004,4,22,10,11,12,660000,-17.587,167.888,6.0,10.0
2004,4,22,10,15,12,80000,-17.628,167.964,5.7,24.7
2004,4,22,10,42,8,10000,-2.323,68.549,4.8,10.0
2004,4,22,12,33,53,120000,-45.388,96.403,4.9,10.0
2004,4,22,12,49,5,240000,-17.755,167.965,5.1,10.0
2004,4,22,12,52,51,640000,-17.759,167.909,5.3,10.0
2004,4,22,13,1,26,270000,-17.499,167.832,4.9,10.0
2004,4,22,13,5,35,420000,-17.626,167.937,4.8,10.0
2004,4,22,14,16,7,0,-3.355,146.853,6.0,35.0
2004,4,22,16,37,20,40000,-17.804,168.074,4.8,10.0
2004,4,22,19,26,20,390000,-17.776,167.988,4.8,10.0
2004,4,22,22,0,29,440000,-17.588,167.971,4.8,10.0
2004,4,23,2,21,30,720000,-0.927,84.07,4.8,6.7
2004,4,23,9,28,8,790000,-21.755,68.989,4.8,10.0
2004,4,24,5,25,4,670000,-15.395,-174.186,4.8,10.0
2004,4,24,7,44,11,300000,-21.899,-174.822,6.1,8.0
2004,4,24,7,53,26,490000,-22.01,-174.94,4.8,10.0
2004,4,24,8,3,6,130000,0.819,-27.113,5.4,10.0
2004,4,24,11,45,42,470000,-22.192,-11.898,5.1,26.2
2004,4,24,11,56,4,780000,-24.596,-175.896,5.0,10.0
2004,4,24,12,29,13,90000,-18.172,168.2,4.8,10.0
2004,4,24,15,20,31,120000,23.903,121.643,4.8,34.4
2004,4,24,21,4,27,870000,-5.815,153.305,4.9,10.0
2004,4,24,23,0,22,510000,-28.985,-112.289,5.8,10.0
2004,4,24,23,19,10,960000,-29.105,-112.355,5.6,10.0
2004,4,25,2,19,21,690000,-21.779,169.576,5.8,10.0
2004,4,25,5,11,26,310000,-21.679,169.604,5.0,10.0
2004,4,25,7,29,33,600000,-21.757,169.675,5.4,10.0
2004,4,25,11,11,33,130000,12.503,143.901,4.8,10.0
2004,4,25,17,26,13,150000,-30.289,-177.711,4.8,10.0
2004,4,25,23,21,9,790000,-49.595,126.147,4.8,10.0
2004,4,26,6,57,55,230000,-21.032,-174.432,5.8,10.0
2004,4,26,18,35,44,150000,-32.156,-177.3,4.8,10.0
2004,4,27,21,24,54,780000,10.127,125.33,5.1,15.5
2004,4,27,23,28,18,880000,-17.757,167.756,6.0,10.0
2004,4,27,23,32,50,30000,-17.805,167.791,4.9,10.0
2004,4,28,3,41,57,110000,-17.797,167.756,5.2,10.0
2004,4,28,9,22,19,390000,-20.756,-174.271,5.3,10.0
2004,4,28,9,53,2,620000,-22.402,170.843,5.2,10.0
2004,4,29,0,44,24,330000,-17.913,167.839,5.3,10.0
2004,4,29,0,57,21,80000,10.805,-85.995,6.2,10.0
2004,4,29,7,47,7,970000,-6.257,129.928,4.8,40.0
2004,4,29,22,16,47,0,61.44,-140.37,5.3,1.0
2004,4,29,22,41,18,430000,-27.556,-112.994,5.3,10.0
2004,5,1,2,10,51,960000,3.317,126.57,4.9,10.0
2004,5,1,3,6,37,750000,-20.672,-174.426,5.0,10.0
2004,5,1,7,4,42,100000,-43.348,91.657,5.4,10.0
2004,5,1,23,29,1,940000,3.593,113.927,5.2,10.0
2004,5,1,23,47,29,960000,-23.422,-175.829,4.8,10.0
2004,5,2,4,19,27,240000,17.86,-105.987,5.3,10.0
2004,5,2,5,11,21,340000,-21.044,-174.481,5.6,10.0
2004,5,2,5,17,28,880000,17.837,-106.012,5.4,10.0
2004,5,2,14,8,13,220000,-9.682,120.924,5.1,26.8
2004,5,3,4,36,50,40000,-37.695,-73.406,6.6,21.0
2004,5,3,17,41,29,200000,13.089,93.187,5.2,31.1
2004,5,3,22,46,50,220000,-29.246,-177.275,5.2,30.0
2004,5,4,5,4,58,350000,37.506,96.758,5.5,13.5
2004,5,4,11,36,3,30000,37.473,96.914,5.2,10.0
2004,5,4,14,1,42,210000,14.194,145.294,4.8,11.7
2004,5,5,4,57,52,630000,-58.182,-11.385,5.9,10.0
2004,5,5,5,24,18,690000,-7.408,-13.483,5.2,8.5
2004,5,6,5,20,45,20000,-22.186,169.473,4.9,10.0
2004,5,6,13,40,18,170000,42.491,145.021,5.4,28.4
2004,5,6,13,43,12,890000,42.525,145.021,5.5,28.6
2004,5,6,17,36,33,900000,-10.002,-74.711,4.8,19.2
2004,5,7,1,26,42,200000,-21.988,170.276,6.3,14.0
2004,5,7,16,23,24,20000,-1.982,68.822,4.8,10.0
2004,5,8,0,24,11,890000,-6.154,151.402,4.8,10.0
2004,5,8,8,2,54,220000,21.949,121.604,5.6,26.4
2004,5,8,8,53,11,500000,54.802,95.066,4.8,19.3
2004,5,8,9,42,20,490000,38.602,143.111,4.9,29.7
2004,5,8,23,3,38,220000,-20.267,-173.791,5.0,35.8
2004,5,9,17,51,35,390000,14.193,145.234,4.8,14.9
2004,5,9,18,52,15,80000,-17.713,168.896,5.3,10.0
2004,5,10,8,33,41,100000,11.95,121.998,4.8,30.6
2004,5,10,23,27,25,490000,37.485,96.604,5.6,10.0
2004,5,11,8,28,48,280000,0.415,97.825,6.1,21.0
2004,5,11,22,22,0,790000,4.923,62.109,4.8,10.0
2004,5,11,23,18,14,120000,-41.79,84.793,4.9,10.0
2004,5,11,23,22,3,860000,-37.944,178.081,4.9,18.4
2004,5,11,23,58,54,410000,12.702,-44.49,5.5,10.0
2004,5,12,9,52,58,100000,-40.62,175.73,4.8,26.0
2004,5,12,18,8,48,130000,-20.741,-174.397,5.1,10.0
2004,5,12,23,23,54,430000,-1.614,-15.29,5.4,10.0
2004,5,13,4,0,47,690000,29.528,68.407,5.1,25.0
2004,5,13,7,11,53,790000,-11.874,166.268,5.0,10.0
2004,5,13,7,14,39,130000,-55.449,-27.704,5.0,25.0
2004,5,13,9,58,43,450000,-3.584,150.73,6.4,10.0
2004,5,13,11,54,1,950000,34.441,139.144,4.9,40.0
2004,5,13,17,18,55,430000,-30.124,-177.548,5.4,10.0
2004,5,13,17,34,36,270000,11.743,144.247,5.8,24.0
2004,5,13,17,37,39,460000,-29.936,-177.333,5.3,15.0
2004,5,13,18,10,24,610000,-29.966,-177.338,5.0,15.0
2004,5,13,20,17,47,960000,-36.791,-20.816,5.3,10.0
2004,5,13,23,49,16,990000,-11.854,166.211,5.2,10.0
2004,5,14,6,51,59,880000,-11.914,166.246,5.5,20.0
2004,5,14,19,26,56,510000,-17.036,-177.164,4.8,40.0
2004,5,14,21,12,51,690000,-1.305,123.858,4.8,23.5
2004,5,15,7,28,12,80000,-16.73,-177.379,4.8,10.0
2004,5,15,11,1,22,800000,-29.951,-177.29,4.8,10.0
2004,5,15,12,35,43,910000,-30.154,-177.39,4.8,10.0
2004,5,15,15,37,41,390000,37.319,141.781,4.8,36.4
2004,5,15,18,54,17,360000,-47.719,32.126,5.2,10.0
2004,5,15,19,30,37,460000,14.169,-93.076,5.5,10.0
2004,5,15,20,11,7,200000,14.146,-93.572,5.2,14.1
2004,5,15,21,21,35,980000,-16.524,-177.194,5.4,18.3
2004,5,16,6,4,12,760000,23.095,121.814,5.6,34.5
2004,5,16,7,30,25,380000,-11.918,166.247,5.4,10.0
2004,5,16,10,31,52,360000,-12.0,165.984,5.0,10.0
2004,5,16,10,32,10,610000,-11.797,165.778,5.6,10.0
2004,5,16,10,37,8,20000,-11.932,165.713,5.3,10.0
2004,5,16,10,41,59,690000,-11.961,166.309,5.0,10.0
2004,5,16,10,55,49,760000,-11.914,166.338,5.8,10.0
2004,5,16,10,58,38,580000,-11.963,166.345,5.9,10.0
2004,5,16,11,1,14,520000,7.63,126.166,5.8,11.8
2004,5,16,11,30,46,660000,-11.977,166.219,4.8,10.0
2004,5,16,13,48,53,340000,-12.001,166.114,4.8,10.0
2004,5,16,22,5,27,110000,-10.867,165.446,5.3,21.4
2004,5,17,1,29,40,490000,-0.085,128.99,4.8,10.0
2004,5,17,8,11,45,590000,7.687,126.303,5.1,10.0
2004,5,18,18,34,12,40000,8.211,-104.012,4.8,10.0
2004,5,19,7,4,11,710000,22.662,121.505,6.2,20.0
2004,5,19,8,13,56,490000,-12.32,166.661,5.0,10.0
2004,5,19,16,12,14,650000,-58.064,-11.476,4.8,10.0
2004,5,19,18,48,3,290000,12.297,143.94,4.8,25.2
2004,5,19,21,28,10,640000,9.926,124.038,4.8,35.0
2004,5,20,7,58,23,790000,-52.266,13.991,5.4,10.0
2004,5,20,22,31,49,860000,-12.309,166.712,5.1,10.0
2004,5,21,8,11,35,430000,4.282,-84.699,5.2,38.8
2004,5,21,10,41,2,910000,-44.612,102.427,4.8,10.0
2004,5,21,15,59,49,240000,-32.225,-178.096,5.4,10.0
2004,5,22,6,28,8,310000,-20.901,-174.216,5.5,10.0
2004,5,22,7,36,57,20000,-20.522,-174.254,5.4,33.1
2004,5,22,10,48,35,470000,-18.578,-172.655,5.2,30.3
2004,5,22,20,13,59,960000,-35.908,-101.702,4.8,10.0
2004,5,22,20,14,48,280000,-35.739,-102.544,5.4,10.0
2004,5,23,2,20,57,900000,34.029,89.216,4.9,10.0
2004,5,23,2,22,18,660000,34.018,89.284,4.9,10.0
2004,5,23,7,38,7,670000,34.079,89.285,5.3,10.0
2004,5,23,14,28,27,760000,-6.256,151.585,5.1,33.2
2004,5,23,14,46,22,640000,34.08,89.32,4.9,3.9
2004,5,23,15,19,7,960000,43.406,17.447,5.0,10.0
2004,5,23,20,24,21,700000,-5.233,102.655,4.9,35.0
2004,5,24,1,25,18,920000,-17.613,-173.262,4.9,10.0
2004,5,24,19,10,10,530000,-32.614,-178.254,5.8,10.0
2004,5,24,22,1,2,400000,27.099,97.219,5.0,35.0
2004,5,25,2,4,20,790000,-22.011,169.366,5.0,26.7
2004,5,25,5,34,25,100000,35.92,27.18,4.8,5.0
2004,5,25,22,46,35,360000,14.956,-93.96,4.8,28.1
2004,5,26,11,20,59,770000,-52.543,18.769,5.2,10.0
2004,5,26,19,52,37,990000,-52.664,18.614,5.2,10.0
2004,5,26,22,24,53,270000,-32.667,-178.162,5.2,31.6
2004,5,27,2,18,56,820000,-56.782,147.266,5.3,10.0
2004,5,27,3,52,7,430000,14.628,54.869,5.2,10.0
2004,5,27,13,34,1,40000,-52.764,18.405,5.2,10.0
2004,5,27,15,11,37,510000,-14.199,-14.427,5.5,10.0
2004,5,27,20,49,27,160000,-52.618,18.626,5.4,10.0
2004,5,28,5,2,4,740000,-18.362,-172.778,4.8,32.0
2004,5,28,12,38,44,470000,36.29,51.61,6.3,17.0
2004,5,28,19,6,2,630000,12.507,141.659,5.0,29.5
2004,5,29,3,47,10,770000,37.752,141.881,5.8,29.3
2004,5,29,10,14,28,440000,36.634,129.928,5.3,29.2
2004,5,29,16,44,6,360000,-22.071,169.399,4.8,10.0
2004,5,29,20,56,9,600000,34.251,141.406,6.5,16.0
2004,5,29,21,32,30,880000,34.214,141.622,4.8,10.0
2004,5,29,22,25,8,540000,34.128,141.539,4.8,10.0
2004,5,29,22,26,42,550000,34.23,141.588,4.9,24.4
2004,5,30,2,52,12,280000,47.311,142.12,4.9,13.7
2004,5,30,3,55,23,70000,-29.391,-176.84,4.9,10.0
2004,5,30,17,14,41,990000,2.015,126.896,5.2,16.9
2004,5,30,21,11,25,390000,-31.052,-177.117,5.9,10.0
2004,5,31,6,59,4,910000,8.072,-39.006,4.8,10.0
2004,6,1,3,8,48,200000,34.494,141.391,5.3,17.6
2004,6,1,10,28,16,650000,-15.398,-173.636,4.8,10.0
2004,6,1,15,52,39,330000,0.706,-79.744,5.4,23.7
2004,6,1,17,4,54,700000,-32.072,-68.033,5.1,38.0
2004,6,1,20,47,30,430000,-9.037,67.253,5.7,10.0
2004,6,2,16,56,33,460000,23.505,121.495,4.8,35.5
2004,6,2,17,15,12,410000,42.311,74.91,4.8,18.2
2004,6,2,20,21,33,690000,39.093,100.075,4.8,12.3
2004,6,2,20,47,57,0,4.798,-32.654,5.4,10.0
2004,6,2,22,39,29,530000,-30.481,-177.875,5.8,28.0
2004,6,3,2,39,29,690000,-23.86,-175.471,4.9,10.0
2004,6,3,9,41,42,880000,12.561,142.207,4.8,10.0
2004,6,4,14,41,15,670000,54.203,-35.165,5.1,10.0
2004,6,4,18,0,1,200000,54.233,-35.134,4.9,10.0
2004,6,5,6,3,45,450000,-37.592,78.066,5.1,10.0
2004,6,5,11,40,24,270000,39.039,100.06,4.8,10.0
2004,6,6,21,39,10,840000,43.158,94.404,4.8,23.4
2004,6,8,4,38,36,270000,-8.078,123.764,5.4,26.2
2004,6,8,8,55,52,740000,17.51,-83.458,5.9,10.0
2004,6,9,8,32,18,850000,-5.256,130.71,4.8,20.0
2004,6,9,22,49,44,450000,-51.566,139.656,5.4,10.0
2004,6,9,22,52,8,800000,-51.603,139.615,6.4,10.0
2004,6,10,0,23,21,850000,-15.246,-173.521,4.8,10.0
2004,6,10,8,59,54,200000,11.453,-87.652,5.9,10.0
2004,6,10,9,6,17,930000,11.34,-87.911,4.9,10.0
2004,6,10,9,50,38,720000,-15.23,-173.476,5.4,10.0
2004,6,10,11,13,42,600000,-23.206,-175.359,5.2,10.0
2004,6,10,14,11,27,290000,-27.991,-176.674,5.4,10.0
2004,6,10,15,3,40,260000,9.817,-82.832,5.0,21.7
2004,6,10,17,17,58,530000,12.594,126.206,5.0,10.0
2004,6,10,19,35,31,160000,1.243,97.31,4.9,30.0
2004,6,10,20,52,15,690000,-23.43,-175.559,5.0,10.0
2004,6,10,21,54,37,40000,1.797,126.601,4.8,39.0
2004,6,10,22,7,14,170000,-23.181,-175.495,4.9,10.0
2004,6,10,22,32,7,250000,-22.772,-175.637,4.9,25.0
2004,6,11,7,9,22,10000,-27.968,-90.923,5.0,10.0
2004,6,11,12,25,4,410000,-35.245,-106.425,5.4,10.0
2004,6,11,16,33,27,600000,45.294,150.763,5.2,31.7
2004,6,12,12,41,48,890000,-57.89,-8.261,5.1,10.0
2004,6,13,5,45,40,200000,-32.559,-71.885,4.8,30.7
2004,6,14,0,49,12,250000,-22.577,170.724,4.8,10.0
2004,6,14,20,6,13,290000,-22.087,-174.937,5.8,10.0
2004,6,14,22,54,21,320000,16.337,-97.845,5.9,10.0
2004,6,15,11,16,31,500000,-38.854,-73.155,6.1,37.8
2004,6,15,12,2,37,760000,40.439,25.871,5.2,12.0
2004,6,15,22,28,48,190000,32.3428333,-117.9141667,4.98,9.824
2004,6,16,1,42,44,920000,34.179,141.613,5.0,10.0
2004,6,17,6,50,16,590000,-23.568,-175.167,4.8,10.0
2004,6,17,22,4,8,920000,-40.924,-16.78,5.4,10.0
2004,6,18,3,0,57,420000,-32.61,-178.239,4.9,10.0
2004,6,18,4,35,31,840000,1.088,125.293,4.8,24.2
2004,6,18,6,50,19,240000,16.613,161.257,5.1,30.7
2004,6,18,13,22,41,810000,-1.845,138.801,5.2,35.0
2004,6,20,1,37,35,620000,5.347,-82.551,5.8,10.0
2004,6,20,4,48,20,630000,65.525,149.195,4.8,16.6
2004,6,20,8,51,1,890000,0.509,125.998,5.1,4.5
2004,6,20,11,54,3,170000,-0.711,133.287,5.4,20.9
2004,6,21,4,2,26,80000,-20.478,169.401,4.8,35.4
2004,6,21,18,30,14,660000,-59.192,149.69,4.8,10.0
2004,6,22,2,17,28,500000,41.72,144.151,4.9,10.0
2004,6,22,2,41,54,970000,-4.661,102.635,4.9,10.0
2004,6,22,3,37,40,430000,-30.457,-177.949,5.0,10.0
2004,6,22,5,41,35,560000,41.307,-127.28,4.8,10.0
2004,6,22,5,59,15,860000,41.417,-127.119,4.9,10.0
2004,6,24,6,52,7,350000,-15.441,168.352,5.2,30.0
2004,6,24,10,22,47,760000,-18.25,-71.025,4.9,27.7
2004,6,24,15,16,8,680000,-6.491,155.072,4.9,33.4
2004,6,24,22,53,16,680000,-32.372,-179.614,4.9,10.0
2004,6,25,0,15,35,810000,-15.207,-173.482,4.8,10.0
2004,6,25,6,39,52,220000,-32.315,-178.012,4.9,10.0
2004,6,25,8,19,40,650000,-45.97,96.222,4.8,10.0
2004,6,25,9,7,35,20000,-45.792,95.717,5.3,10.0
2004,6,25,12,46,19,740000,-45.806,95.946,4.8,10.0
2004,6,25,15,39,42,820000,-31.941,-178.088,4.9,10.0
2004,6,25,15,49,18,880000,85.59,21.385,4.8,10.0
2004,6,25,16,0,50,150000,-7.365,125.869,4.9,38.8
2004,6,25,21,42,25,590000,39.975,138.592,4.8,38.5
2004,6,26,8,34,42,90000,-5.788,102.041,4.8,32.0
2004,6,26,23,44,15,670000,11.275,94.296,4.8,10.0
2004,6,26,23,45,49,290000,11.051,95.103,5.0,10.0
2004,6,27,1,29,34,990000,50.978,159.05,4.8,32.9
2004,6,27,12,51,50,350000,-40.921,43.306,5.3,10.0
2004,6,28,0,54,5,210000,-40.774,43.319,5.0,10.0
2004,6,28,2,11,59,590000,74.078,134.559,4.8,10.0
2004,6,28,5,6,14,720000,12.649,123.099,5.4,17.2
2004,6,28,9,49,51,366000,55.0721,-134.5324,6.8,19.9
2004,6,28,12,57,45,950000,-41.064,80.903,5.6,10.0
2004,6,28,14,22,47,270000,56.538,118.148,4.8,13.7
2004,6,28,15,38,9,640000,-40.833,80.585,4.8,10.0
2004,6,28,18,8,46,0,-33.996,-72.289,4.8,28.3
2004,6,28,19,14,57,640000,-35.5,78.34,4.8,10.0
2004,6,29,1,54,1,600000,-19.309,167.452,4.8,35.0
2004,6,29,7,1,30,900000,10.738,-87.043,6.3,9.0
2004,6,29,8,11,31,140000,35.77,92.681,5.3,11.5
2004,6,29,10,13,14,400000,-19.3,-173.359,4.8,10.0
2004,6,29,11,40,17,60000,-0.665,123.36,5.5,10.0
2004,6,30,13,23,14,220000,-30.594,-178.127,4.8,10.0
2004,6,30,13,40,48,660000,54.177,-35.172,5.0,10.0
2004,6,30,14,6,3,480000,-50.124,114.012,5.2,10.0
2004,6,30,14,22,39,760000,53.986,-35.179,5.1,10.0
2004,6,30,15,18,22,340000,-3.12,130.285,4.8,9.9
2004,6,30,22,47,10,10000,-2.871,138.013,5.2,37.6
2004,7,1,1,15,14,870000,-3.535,149.521,5.4,10.0
2004,7,1,4,39,37,510000,-49.581,163.669,6.2,10.0
2004,7,1,8,39,50,170000,54.065,-35.289,5.3,10.0
2004,7,1,8,41,21,290000,54.249,-35.418,5.4,10.0
2004,7,1,9,20,44,140000,54.131,-35.259,5.6,10.0
2004,7,1,9,31,50,100000,-23.073,-175.416,5.6,10.0
2004,7,1,12,33,31,600000,10.234,-86.592,5.1,10.0
2004,7,1,17,24,27,800000,-14.94,168.073,5.3,36.5
2004,7,1,22,30,9,320000,39.766,43.979,5.1,5.0
2004,7,2,0,20,43,820000,-2.902,137.959,4.8,10.0
2004,7,2,4,5,34,991000,56.2991,-156.5919,4.9,37.8
2004,7,2,11,57,9,630000,-8.975,67.614,5.7,10.0
2004,7,2,23,7,30,870000,1.458,126.339,4.8,10.0
2004,7,3,9,14,43,580000,-6.412,130.654,4.8,10.0
2004,7,3,14,10,45,250000,34.093,89.349,5.3,10.0
2004,7,4,17,7,15,940000,4.817,-82.596,5.3,10.0
2004,7,4,23,17,19,635000,54.9296,-134.5957,4.9,13.4
2004,7,5,7,26,0,660000,-5.384,122.431,4.8,10.0
2004,7,6,6,25,18,280000,-1.006,137.144,5.0,37.8
2004,7,6,7,32,2,120000,24.864,122.243,5.2,10.0
2004,7,6,15,2,54,880000,-11.776,-13.375,5.4,10.0
2004,7,6,15,9,41,260000,-11.601,-13.654,5.3,10.0
2004,7,6,15,31,52,960000,-11.725,-13.523,5.4,10.0
2004,7,6,21,25,9,880000,-50.049,119.763,5.1,10.0
2004,7,7,14,13,49,430000,42.55,145.135,4.9,32.2
2004,7,7,17,30,51,740000,-7.328,130.532,4.9,10.0
2004,7,7,21,29,23,290000,-17.431,168.21,5.8,10.0
2004,7,8,17,33,38,700000,-25.077,-116.167,5.7,10.0
2004,7,8,19,54,33,840000,-25.055,-115.964,6.0,10.0
2004,7,8,20,36,55,600000,-32.938,-179.4,5.2,37.6
2004,7,9,3,39,31,120000,-26.847,-113.694,5.3,10.0
2004,7,9,9,34,13,510000,-14.585,167.921,4.9,37.6
2004,7,9,12,7,29,308000,56.4279,-152.915,4.8,24.8
2004,7,9,15,37,53,210000,-39.536,-16.072,5.1,10.0
2004,7,9,18,50,56,860000,-26.843,-113.695,5.2,10.0
2004,7,9,19,51,48,640000,-26.95,-113.578,5.0,10.0
2004,7,9,22,16,41,640000,-26.892,-113.694,5.3,10.0
2004,7,10,0,20,57,60000,-8.784,94.812,5.7,10.0
2004,7,10,4,14,19,530000,-36.845,78.357,4.8,10.0
2004,7,10,8,56,20,500000,-8.61,130.477,4.8,10.0
2004,7,10,10,10,39,640000,-27.006,-113.761,4.8,10.0
2004,7,11,23,8,44,180000,30.694,83.672,6.2,13.0
2004,7,11,23,46,12,560000,-20.252,-126.928,6.1,12.0
2004,7,11,23,57,53,360000,30.714,83.639,4.9,10.0
2004,7,12,12,52,19,810000,-30.615,-177.929,4.8,10.0
2004,7,12,13,4,7,160000,46.296,13.641,5.2,7.7
2004,7,12,16,45,0,780000,44.3338333,-124.4888333,4.9,28.75
2004,7,13,5,37,50,720000,-29.891,-13.873,4.8,10.0
2004,7,13,19,51,1,670000,-24.259,-174.922,5.5,25.0
2004,7,14,9,41,51,550000,-17.32,167.847,4.8,30.0
2004,7,15,12,6,52,400000,49.695,-126.855,5.9,18.7
2004,7,15,12,31,1,850000,-16.809,-169.947,4.8,10.0
2004,7,15,16,19,9,350000,-0.332,126.858,4.9,35.8
2004,7,16,3,27,19,210000,13.323,120.17,5.0,39.1
2004,7,16,7,17,57,240000,-25.566,-13.749,5.4,10.0
2004,7,16,23,58,19,40000,-65.651,-179.574,6.2,10.0
2004,7,17,3,38,57,780000,-40.7,43.229,5.0,10.0
2004,7,17,12,17,53,150000,-54.72,143.787,5.7,10.0
2004,7,17,15,26,26,460000,-56.647,-141.941,5.0,10.0
2004,7,17,17,5,25,960000,-56.288,-25.752,4.9,10.0
2004,7,17,19,43,8,600000,-27.171,-71.786,4.8,25.0
2004,7,17,23,50,51,640000,21.365,-45.759,5.0,10.0
2004,7,18,3,58,6,0,-38.01,176.49,5.0,5.0
2004,7,18,4,22,22,600000,-38.0,176.51,5.6,5.0
2004,7,18,6,40,15,600000,-37.97,176.54,4.8,5.0
2004,7,18,8,31,45,840000,33.426,69.524,5.2,10.0
2004,7,19,8,1,49,460000,49.623,-126.967,6.4,23.7
2004,7,19,13,39,57,810000,29.557,67.713,4.8,23.0
2004,7,20,3,40,24,110000,-20.317,169.372,5.8,37.0
2004,7,20,6,49,1,840000,50.21,-29.195,5.0,10.0
2004,7,20,14,16,23,520000,19.639,146.808,5.9,13.4
2004,7,20,18,48,38,400000,-32.352,-179.611,5.3,25.2
2004,7,20,19,20,1,560000,43.664,-127.906,4.8,10.0
2004,7,21,0,11,29,780000,40.972,143.083,5.4,30.4
2004,7,21,0,38,22,460000,40.979,142.988,5.4,32.2
2004,7,21,1,54,46,390000,64.762,146.777,4.8,10.0
2004,7,21,6,29,48,860000,21.143,144.306,5.4,24.5
2004,7,21,11,25,44,570000,78.467,7.005,4.8,10.0
2004,7,22,3,56,34,0,28.645,65.316,5.1,10.0
2004,7,22,4,51,36,10000,29.115,58.311,4.8,10.0
2004,7,22,9,45,14,900000,26.489,128.894,6.1,20.9
2004,7,23,1,25,32,600000,30.175,88.118,4.8,11.2
2004,7,23,18,7,24,380000,-31.669,-178.505,5.1,10.0
2004,7,23,22,17,6,860000,-32.967,-178.457,5.2,10.0
